Plot_ID;Sub-plot_ID;Country_Name;Network;Institution;Link;Year_Established;Year_Census;PI_team;Confidential;Lat_cnt;Lon_cnt;Lat_sw;Lon_sw;Lat_nw;Lon_nw;Lat_se;Lon_se;Lat_ne;Lon_ne;Altitude;Slope_degree;Plot_area;Plot_shape;Forest_status;Min_DBH;H_Lorey_local;H_Lorey_Chave;H_Lorey_Feldpausch;H_max_Local;H_max_Chave;H_max_Feldpausch;AGB_local;AGB_local_Cred_2.5;AGB_local_97.5;AGB_Feldpausch;AGB_Feldpausch_Cred_2.5;AGB_Feldpausch_Cred_97.5;AGB_Chave;AGB_ChaveCred_2.5;AGB_ChaveCred_97.5;Wood_density;GSV;BA;Ndens;Reference;Other_Measurements;Biomass_processing_protocol;Status;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRP-02;1_0;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1994;2009;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips and Roel Brienen (School of Geography, University of Leeds), ;no;-14,539527;-61,498221;-14,539555;-61,498548;-14,539208;-61,498250;-14,539845;-61,498192;-14,539498;-61,497894;350;10-20;0,25;50x50;Dry lowland mixed old-growth forest, Terra Firma ;10;;18,8;21,8;;27,8;32,7;;;;232,0;199,8;276,0;203,2;173,7;241,0;0,684;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRP-02;1_1;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1994;2009;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips and Roel Brienen (School of Geography, University of Leeds), ;no;-14,539180;-61,497923;-14,539208;-61,498250;-14,538861;-61,497952;-14,539498;-61,497894;-14,539151;-61,497596;350;10-20;0,25;50x50;Dry lowland mixed old-growth forest, Terra Firma ;10;;17,5;20,2;;25,9;30,3;;;;176,8;153,8;204,0;153,6;133,5;178,6;0,692;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-21;0_0;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,526080;-60,736044;;;;;;;;;729;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;22,7;24,6;;35,8;40,0;;;;330,8;278,9;395,9;306,0;257,6;368,6;0,667;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-21;0_1;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,525006;-60,735664;;;;;;;;;729;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;22,1;24,0;;34,4;38,2;;;;248,0;194,7;327,5;226,8;177,3;300,7;0,614;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-21;0_2;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,523933;-60,735284;;;;;;;;;729;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;20,0;21,6;;31,2;34,3;;;;188,4;156,4;232,1;176,4;144,7;219,7;0,603;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-21;0_3;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,522859;-60,734904;;;;;;;;;729;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;19,7;21,2;;28,3;30,7;;;;162,0;141,2;186,1;154,0;131,7;185,5;0,599;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-22;0_0;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,526838;-60,733800;;;;;;;;;747;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;23,7;25,9;;37,2;41,9;;;;271,2;213,0;345,9;250,8;193,7;334,8;0,58;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-22;0_1;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,525759;-60,733460;;;;;;;;;747;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;20,0;21,6;;31,3;34,4;;;;220,0;182,8;263,0;204,0;169,3;255,8;0,61;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-22;0_2;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,524680;-60,733119;;;;;;;;;747;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;18,5;19,9;;27,9;30,3;;;;206,4;181,6;235,0;192,4;167,2;222,1;0,652;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HCC-22;0_3;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;1996;2006;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno), Luzmila Arroyo (Museo de Historia Natural Noel Kempff Mercado, Universidad Autónoma Gabriel Rene Moreno), Timothy Killeen (World Wildlife Fund), Jon Lloyd (Department of Life Sciences, Imperial College London), Oliver Phillips (School of Geography, University of Leeds);no;-14,523600;-60,732779;;;;;;;;;747;2-5;0,25;20x125;Moist lowland mixed old-growth forest, Terra Firma;10;;22,2;24,0;;34,3;38,1;;;;327,2;276,0;395,4;303,6;250,5;374,1;0,561;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JBS-01;0_0;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;2014;2014;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno);no;-17,783746;-63,064724;-17,78401386;-63,06490671;-17,78357149;-63,06500325;-17,78392137;-63,06444496;-17,783479;-63,0645415;;;0,25;50x50;Mature;10;23,6;14,0;28,2;32,0;19,7;35,9;261,6;218,2;314,3;313,6;261,5;381,5;167,6;133,8;208,2;0,681;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JBS-01;0_1;Bolivia;RAINFOR;Uni Leeds;http://www.rainfor.org;2014;2014;Alejandro Araujo-Murakami (Museo de Historia Natural Noel Kempff Mercado, Universidad Autonoma Gabriel Rene Moreno);no;-17,783304;-63,064821;-17,78357149;-63,06500325;-17,78312911;-63,06509979;-17,783479;-63,0645415;-17,78303662;-63,06463804;;;0,25;50x50;Mature;10;24,3;13,6;27,6;32,0;17,0;32,7;364,0;318,3;422;412,0;353,4;477,8;217,6;182,8;260,3;0,663;;;;"Phillips O. L., Aragão L. E. O. C. , Lewis S. L. et al. 2009. Drought Sensitivity of the Amazon Rainforest. Science 323 (5919): 1344-1347. DOI: 10.1126/science.1164033; 
Brienen R. J. W., Phillips O. L., Feldpausch T. R. et al. 2015. Long-term decline of the Amazon carbon sink. Nature 519: 344–348. DOI: 10.1038/nature14283";;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
